,郵遞區號,土地面積,使用分區,移轉層次,總樓層數,主要用途,主要建材,建物型態,屋齡,建物面積,車位面積,車位個數,橫坐標,縱坐標,主建物面積,陽台面積,附屬建物面積,單價
8847,300,0.6802804848616936,5,5,10,11,4,2,17.333333333333332,1.2104834008639649,1.3603915824503403,2.0,247610,2743705,1.2259092786895964,0.9413122149028806,-0.4384519028208025,1.7232992179636646
8848,242,-0.8690911564587994,5,2,24,11,4,0,0.1666666666666666,-0.5430072707485907,0.801172835948612,1.0,291714,2768674,-0.7744151406991768,-1.065336295584958,-0.4384519028208025,1.8169900334416844
8849,414,1.3127717359611928,5,6,12,11,4,0,5.25,0.5043759187499965,1.7141515077235332,2.0,210424,2666644,0.1800601231981108,-0.3384381106633432,-0.4384519028208025,1.27826784444307
8850,701,1.4189760464300412,5,5,12,5,4,0,31.166666666666668,4.171653427564853,-0.8193256863726953,0.0,171703,2541907,4.797694898715427,4.898300221553644,-0.4384519028208025,0.7301765738966535
8851,333,1.3833102404251147,5,2,4,2,1,1,44.75,-1.0440046054950352,-0.8193256863726953,0.0,290767,2767823,-0.5308457268830642,-1.6420771089734696,-0.4384519028208025,1.301690548312575
8852,204,-0.6556731259171893,5,8,12,2,4,0,24.0,-0.2942322180591293,-0.3002718222163948,1.0,322643,2779364,-0.2937828130875906,-0.1575667313166502,-0.4384519028208025,0.9269272864004954
8853,241,-0.4930139783152052,5,9,12,2,4,0,15.166666666666666,-0.6464241517742328,0.680678188912328,1.0,300005,2775208,-0.9263277716158466,-0.4647068094525438,0.0163339206342245,2.285444110831784
8854,302,-0.7342628736504173,5,3,21,2,4,0,17.5,-0.0052394894152513,0.5045706278592974,1.0,252759,2746086,0.1014163403399466,-0.1712174014560233,-0.4384519028208025,1.5827629947466348
8855,103,1.034703423645153,5,4,15,2,4,0,14.083333333333334,1.2863224469494356,0.9247570893191596,1.0,302197,2774207,1.4219529532245163,0.6409974718366735,0.2511998388504358,3.643960935263073
8856,114,-0.4079351688425364,5,7,7,2,4,2,13.166666666666666,-0.644125998862552,0.6992158269179101,1.0,308495,2772202,-0.8437235104842497,-0.908353588982168,0.9472570146548438,4.159260420392183
8857,813,-1.040306252132046,5,13,15,11,4,0,0.5833333333333334,-0.8440653021787935,-0.0361104806368489,1.0,178015,2508298,-1.1464172070966083,-0.945892931865444,-0.1010990384738808,1.7232992179636646
8858,235,-0.0485613162875032,5,4,5,2,4,1,41.16666666666666,-0.9520784890277976,-0.8193256863726953,0.0,298304,2765673,-0.3811962264083559,-1.6420771089734696,-0.4384519028208025,1.676453810224655
8859,330,0.4943808828077124,5,6,13,2,4,0,0.5,0.1975725050405916,1.315592290603517,1.0,279745,2766405,-0.0165493339472996,-0.4374054691737978,-0.4384519028208025,1.7467219218331695
8860,235,-0.3241301381557576,5,5,13,2,4,0,14.25,0.4411767136787705,-0.0901785914864637,1.0,297680,2765943,0.1687444709883029,-0.959543602004817,2.1578840658238607,1.9341035527892092
8861,100,-1.3576213711907033,5,2,15,0,4,0,14.833333333333334,-1.4203271447827888,-0.8193256863726953,0.0,302739,2768735,-1.6754239479051225,-0.8571635759595192,-0.4384519028208025,4.299796643609213
8862,243,-0.8931487520187263,5,4,10,2,4,2,14.583333333333334,-0.661362145700159,0.3222838541377394,1.0,293723,2772112,-0.7639481624051047,-1.2991040217217218,-0.4384519028208025,1.7701446257026745
8863,330,-0.1201572974793338,5,5,7,2,4,2,38.833333333333336,-0.7170923538084217,-0.8193256863726953,0.0,280927,2763716,-0.4867146832648137,-0.4834764808941817,-0.4384519028208025,0.9971953980090102
8864,241,-0.0906921504698729,5,3,4,2,4,1,41.66666666666666,-1.3111648814779442,-0.8193256863726953,0.0,299936,2773177,-1.1922455985463298,-0.2770100950361643,-0.4384519028208025,1.9106808489197045
8865,202,0.5370644889160345,5,9,9,11,4,2,0.6666666666666666,-0.3597295760420359,0.8166208676199306,1.0,329215,2781337,-0.7455602275641671,-0.5431981627539388,0.5010117700440425,1.2079997328345549
8866,106,-0.0912929895198209,5,7,7,2,4,2,41.66666666666666,-0.1540448904465921,-0.8193256863726953,0.0,305998,2770430,0.2454080147097505,0.6136961315579275,-0.4384519028208025,4.088992308783668
8867,220,-0.0923264326857321,5,5,5,2,4,1,41.25,-0.7860369411588497,-0.8193256863726953,0.0,296109,2766254,-0.1973168779989792,-1.1250579774447154,-0.4384519028208025,1.9575262566587144
8868,812,-0.884809106005445,5,11,15,4,4,0,5.833333333333333,-0.349962426167392,-0.1983148131856929,1.0,183115,2495931,-0.7874281407404558,0.2195330312835304,-0.2121265634488169,0.8566591747919803
8869,813,-0.7074173848987305,5,10,15,11,4,0,3.8333333333333335,-0.8038476262243771,0.2805741686251795,1.0,178079,2508217,-1.0655102937964824,-1.0346222877713689,0.2127672340514197,1.676453810224655
8870,220,-0.2668100927906969,5,4,5,2,4,1,42.75,-0.8164874672386223,-0.8193256863726953,0.0,296710,2768091,-0.3308415740747112,-0.6182768485204907,-0.4384519028208025,1.8872581450501995
8871,114,-0.0318820242609405,5,5,9,2,4,2,27.58333333333333,-0.7383502682414704,-0.8193256863726953,0.0,311314,2773562,-0.9158607933217744,-0.2275264157809372,-0.1096396173181065,3.5034247120460438
8872,114,-0.6873012935064641,5,5,14,2,4,0,23.166666666666668,-0.8997955102870562,-0.8193256863726953,0.0,311340,2774189,-1.0267541849778907,-0.4391118029412194,-0.4384519028208025,3.8547652700886177
8873,807,-0.005276871129233,5,7,15,11,4,0,5.416666666666667,0.1303515323739242,0.0797497568980395,1.0,183104,2504479,-0.4117484873748369,1.0112718993671677,-0.1715588139387442,1.7045610548680608
8874,400,-0.7197946693276639,5,5,8,5,4,2,40.25,-1.036535608532072,-0.8193256863726953,0.0,217641,2670350,-0.8589996409674902,-1.6420771089734696,-0.4384519028208025,0.8098137670529704
8875,242,-0.4498256674049269,5,8,19,0,4,0,6.416666666666667,0.2033178873197935,1.0143556730128065,1.0,296107,2772245,-0.3147167696757352,-0.3503824470352945,1.340123641489234,2.425980334048814
8876,406,0.0456021796203828,5,3,19,4,4,0,8.416666666666666,1.8275374576502963,1.9659544239660245,2.0,218219,2675187,1.2293039743525385,2.531615286139841,0.2896324436494525,1.4656494753991098
8877,114,0.6773003231739502,1,4,11,4,4,0,10.583333333333334,0.4417512519066913,0.808896851784271,1.0,309264,2773013,-0.0049507904322467,-0.9356549292609142,0.1764697739634597,2.660207372743864
8878,220,-1.5294613394758962,5,7,37,2,5,0,15.833333333333334,-0.918755271808424,-0.8193256863726953,0.0,296711,2769307,-1.104266402615074,-0.5022461523358198,-0.4384519028208025,2.379134926309804
8879,241,-0.1795682627382145,5,3,5,2,4,1,40.91666666666666,-0.5292183532785051,-0.8193256863726953,0.0,299008,2773301,-0.173836899663628,1.258690295643304,-0.4384519028208025,1.7935673295721797
8880,404,-0.6686512493960709,5,6,16,5,4,0,31.416666666666668,-0.1839208782984441,1.4623485914810423,1.0,218955,2672731,0.0298448401129123,-0.8622825772617839,-0.4384519028208025,0.9035045825309904
8881,112,-0.0205141494359198,5,5,11,2,4,0,39.583333333333336,0.990435259570515,-0.8193256863726953,0.0,302171,2777626,1.62365445386434,0.8048055135091501,-0.4384519028208025,2.5196711495268342
8882,239,-0.3793592636269986,5,6,8,2,4,2,25.666666666666668,-0.2517163891930316,-0.8193256863726953,0.0,285397,2760862,-0.3014208783292111,-0.2445897534551534,-0.1096396173181065,1.2079997328345549
8883,114,1.015212204864833,5,6,7,2,4,2,38.0,-0.4321213927599854,-0.8193256863726953,0.0,308444,2774155,-0.4782279441074579,-0.3384381106633432,-0.4384519028208025,2.847589003699904
8884,807,0.2861541016576549,5,10,14,2,4,0,22.25,0.677311925353987,0.1523555057532362,1.0,180488,2508414,0.5961932332137925,0.5437364470936406,0.0675773936995798,1.13773162122604
8885,105,0.1140016970664889,5,6,7,2,4,2,40.16666666666666,0.3693594351887413,-0.8193256863726953,0.0,307210,2772505,0.5260361895129839,-0.2667720924316345,-0.4384519028208025,3.175506857872974
8886,427,0.5056045562607453,5,11,12,11,4,0,2.333333333333333,-0.1994334104522906,0.6266100780627131,1.0,220278,2680176,-0.4281561830790582,-0.4647068094525438,-0.4384519028208025,1.7701446257026745
8887,104,-0.0923264326857321,5,5,6,2,4,2,37.41666666666666,-0.0535007005605511,-0.8193256863726953,0.0,303293,2771475,-0.5152867050945782,-0.4612941419177006,2.09810001391428,2.707052780482874
8888,825,-0.2586146481494032,5,18,22,11,4,0,1.75,0.3710830498725023,0.1554451120874999,1.0,179646,2515416,-0.2841645087092542,2.16475352614419,-0.4384519028208025,1.123677998904337
8889,231,-0.4293010054586955,5,13,16,2,4,0,31.5,0.4888633865961504,-0.8193256863726953,0.0,302215,2763108,0.5673383200787826,1.731344749219096,-0.4384519028208025,1.8169900334416844
8890,220,0.0412040377747617,5,2,7,2,4,2,25.75,-0.1678338079166774,-0.8193256863726953,0.0,298249,2769111,0.0083451009142773,0.1444543455169787,-0.4384519028208025,2.847589003699904
8891,220,-0.5424750489069433,5,3,10,2,4,2,26.0,-0.102336449933771,1.0869614218680037,1.0,296507,2767948,-0.2762435521623888,0.6392911380692516,0.1508480374307821,2.121485183745249
8892,330,-0.3606130852686142,5,5,10,2,4,2,7.0,-0.7509901092557154,1.3418539444447584,1.0,280814,2767700,-0.9936559022642028,-0.6182768485204907,-0.4384519028208025,1.7467219218331695
8893,813,-0.2703670599663903,5,9,9,2,4,2,22.416666666666668,0.208488731371076,-0.0067592204613439,1.0,178498,2509141,0.1611064057466827,1.0522239097852866,-0.4384519028208025,0.9035045825309904
8894,407,1.3047204926918865,5,10,12,2,4,0,9.0,2.331407483536342,2.6379438016683774,2.0,213439,2675480,1.9441703027071464,1.0761125825291895,1.4340700087757183,1.5359175870076247
8895,235,0.3457333018505209,5,7,7,2,4,2,28.25,0.0700250184422993,-0.8193256863726953,0.0,303100,2764889,0.4711552762954162,-0.0364170338297143,-0.4384519028208025,2.332289518570794
8896,220,1.4925668132677004,5,2,4,2,4,1,46.833333333333336,-0.4137361694665381,-0.8193256863726953,0.0,298787,2768387,0.3512093628714537,-0.7735532213558592,-0.4384519028208025,1.676453810224655
8897,110,0.0930444310042948,5,2,4,2,4,1,44.66666666666666,-0.9762090946004476,-0.8193256863726953,0.0,307566,2768146,-0.6601270533801181,-0.1968124079673475,-0.4384519028208025,2.660207372743864
8898,241,2.2922835887487896,1,3,3,2,4,1,37.5,0.1004755445220716,-0.8193256863726953,0.0,298033,2773966,0.9574454300119062,0.615402465325349,-0.4384519028208025,1.7232992179636646
8899,243,1.0601309322389625,5,9,14,2,4,0,29.75,1.2524246915021422,-0.8193256863726953,0.0,293071,2773028,1.4457158228651128,0.9839705590884216,-0.4384519028208025,1.0674635096175251
8900,330,-0.5082031894978966,5,7,15,2,4,0,3.0,-0.3924782550334894,0.4211512568341775,1.0,279182,2765504,-0.6123184227936802,-0.316255771686862,-0.4384519028208025,1.7701446257026745
8901,334,0.047524864580217,5,12,13,2,4,0,6.583333333333333,-0.0828021501844828,0.728567087093415,1.0,278221,2758534,-0.2708686173627301,-0.4391118029412194,0.0569016701442975,1.254845140573565
8902,105,2.5076964049362283,5,7,11,2,4,0,13.333333333333334,1.496028900140321,-0.8193256863726953,0.0,306414,2772121,0.9359456908132716,0.1939380247722059,-0.4384519028208025,3.925033381697133
8903,236,-0.01505853086239,5,6,17,2,4,0,31.75,0.4187697227898813,0.972645987500247,1.0,296061,2764466,1.128311778380004,0.707544488766117,-0.4384519028208025,2.098062479875745
8904,105,0.8018903085712145,5,4,4,2,4,1,44.75,-0.3252572823668217,-0.8193256863726953,0.0,306946,2771809,0.1953362536813511,1.0334542383436487,-0.4384519028208025,3.034970634655944
8905,115,0.9230675281647732,0,4,4,7,4,1,40.91666666666666,-0.5550725735349155,-0.8193256863726953,0.0,311865,2772700,-0.1523371604649931,-0.1200273884333742,0.8084726084361737,2.613361965004854
8906,220,0.8745918336149503,0,2,4,2,4,1,42.91666666666666,-0.6263153137970248,-0.8193256863726953,0.0,295712,2767849,-0.1217848994985121,-0.0108220273183897,-0.4384519028208025,1.6998765140941594
8907,235,-0.0514693772892524,5,2,5,2,4,1,40.333333333333336,-0.8118911614152606,-0.8193256863726953,0.0,298297,2765702,-0.3811962264083559,-0.2667720924316345,-0.4384519028208025,1.7232992179636646
8908,804,-0.3220151846999398,5,18,29,11,4,0,3.0,2.953632384373955,0.901585041812182,2.0,177101,2506915,1.9467163244543533,4.777150524066708,1.124474025672531,1.5546557501032288
8909,103,-0.4108191962822878,5,4,14,4,4,0,19.25,0.4067044200035568,-0.0098488267956075,1.0,301967,2771947,0.1817574710295817,0.1359226766798704,0.5010117700440427,2.988125226916934
8910,806,0.4665500180141106,5,6,41,11,5,0,0.3333333333333333,4.0711092376788125,0.296022200296498,1.0,178588,2500737,3.0248150887437903,5.111591942481348,-0.4384519028208025,1.8029364111199817
8911,242,-0.3279034073894327,5,7,16,2,4,0,25.916666666666668,-0.3649004200933179,1.3511227634475491,1.0,294930,2771410,-0.5101946616001648,-0.5875628407069013,-0.1010990384738808,1.8169900334416844
8912,236,0.4185790282662442,5,4,4,2,4,1,44.833333333333336,-0.7958040910334939,-0.8193256863726953,0.0,295874,2765263,-0.411465596069592,0.0744946610526918,-0.4384519028208025,1.7232992179636646
8913,241,-0.9101404803512622,5,9,15,2,4,0,24.166666666666668,-0.6906635953240907,-0.8193256863726953,0.0,299529,2774089,-0.6669164447060028,-0.6797048641476695,-0.4384519028208025,2.379134926309804
8914,600,0.0036395803719987,5,10,10,2,4,2,27.166666666666668,0.0723231713539806,-0.8193256863726953,0.0,193129,2595009,0.1039623620871531,-0.0074093597835465,0.3536867849811462,0.8098137670529704
8915,114,1.8735708716208697,5,3,8,2,4,2,24.5,0.076344938949422,-0.8193256863726953,0.0,308244,2772107,-0.262098986900129,-0.2019314092696126,-0.4384519028208025,2.988125226916934
8916,406,-0.6124607814449128,5,11,15,11,4,0,3.083333333333333,0.1441404498440097,0.7254774807591514,1.0,218420,2676744,-0.1789289431580417,0.1205656727730758,-0.1587479456724053,2.2151759992232694
8917,408,-0.8467880109247212,5,9,14,2,4,0,16.083333333333332,-0.2902104504636874,-0.8193256863726953,0.0,213238,2671100,-0.4389060526783758,-0.1780427365257097,-0.2249374317151558,1.676453810224655
8918,220,0.7655515628303462,5,3,5,2,4,1,41.083333333333336,-0.6521695340534351,-0.8193256863726953,0.0,295765,2767751,0.1065083838343599,-1.6420771089734696,-0.4384519028208025,1.8638354411806943
8919,100,1.59144088732718,0,4,4,2,4,1,49.66666666666666,-0.6148245492386201,-0.8193256863726953,0.0,301503,2769604,-0.2428623781434555,0.8338131875553177,-0.4384519028208025,3.3160430810900032
8920,108,0.402043937611669,5,2,4,2,4,1,43.5,-0.7389248064693908,-0.8193256863726953,0.0,299827,2768381,-0.3599793785149663,0.3236193910962499,-0.4384519028208025,2.051217072136734
8921,702,0.4486209807636555,5,7,7,11,4,2,7.916666666666667,-0.0782058443611211,0.6389685033997679,1.0,168043,2541885,-0.2321125085441383,-0.9424802643306008,-0.0028823817652833,1.5218639646859218
8922,247,-0.0240711166116132,5,5,7,2,4,2,27.58333333333333,-0.2534400038767924,0.7486495282661293,1.0,297758,2776329,-0.2094812041245227,-0.0995513832243148,0.1060099984985965,1.7701446257026745
8923,244,-0.319035023012197,5,8,13,2,4,0,16.916666666666668,-0.0782058443611211,0.4010688156614637,1.0,288352,2774709,-0.2287178128811958,0.2826673806781307,0.0163339206342249,1.6296084024856448
8924,407,-0.6412770222804297,5,16,23,11,4,0,1.25,-0.0109848716944536,0.5246530690320114,1.0,214289,2673980,-0.3976039221125771,0.3901664080256936,-0.4384519028208025,2.613361965004854
8925,702,-0.0134963493325247,5,9,14,11,4,0,0.1666666666666666,-0.0569479299280721,0.2821189717923115,1.0,167914,2542022,-0.4479585744462219,-1.0192652838645742,1.340123641489234,1.5124948831381198
8926,106,-0.8927882485887574,5,7,7,2,4,2,16.75,-1.3870039275634152,-0.8193256863726953,0.0,303244,2768487,-1.858454622398764,-1.6420771089734696,2.751454295497558,5.775426987388027
8927,114,-0.739814626471939,5,13,14,2,4,0,18.0,-0.6366570018995888,0.4010688156614637,1.0,310058,2774906,-0.8850256410500481,-1.0704552968872232,0.4305519945791793,4.674559905521292
8928,103,0.1764408911371088,5,5,5,2,4,1,43.41666666666666,-0.9078390454779396,-0.8193256863726953,0.0,301628,2772788,-0.6954884665357675,-0.0057030260161249,0.4284168498681229,2.2620214069622797
8929,100,1.637224822933235,0,4,4,2,4,1,49.91666666666666,-0.5952902494893321,-0.8193256863726953,0.0,301473,2769548,-0.2162705954504073,0.8645271953689071,-0.4384519028208025,3.3160430810900032
8930,251,-0.2311683203477682,5,5,7,2,4,2,12.916666666666666,-0.8630250637001611,-0.8193256863726953,0.0,295490,2785779,-0.8785191410294085,-1.6420771089734696,-0.4384519028208025,1.4422267715296049
8931,404,-0.9224937312181976,5,12,14,2,4,0,23.166666666666668,-0.5665633380933205,-0.8193256863726953,0.0,218481,2672272,-0.9189725976794716,-0.1217337222007958,-0.4384519028208025,1.37195865992109
8932,248,0.3003339032364329,5,3,5,2,4,1,32.25,-0.5326655826460264,-0.8193256863726953,0.0,294563,2776183,-0.0394635296721605,0.0267173155648859,-0.4384519028208025,1.0206181018785152
8933,220,0.4565520562229719,5,2,4,2,1,1,45.833333333333336,-0.2206913248853391,-0.8193256863726953,0.0,295765,2768230,0.5673383200787826,-0.1848680715953964,-0.4384519028208025,1.7232992179636646
8934,330,-0.6185412726303889,5,21,24,2,4,0,3.8333333333333335,-0.2925086033753685,1.1333055168819592,1.0,280283,2769045,-0.487280465875304,-1.094343969631126,0.1465777480086693,1.6296084024856448
8935,807,-0.6006122353799337,5,9,20,2,4,0,27.916666666666668,0.3124801506246385,0.0442192840540069,1.0,179430,2506930,-0.411465596069592,1.8388437765666583,2.414101431150636,0.9362963679482972
8936,106,-0.1018196896749139,5,5,5,2,4,1,39.0,-0.5240475092272231,-0.8193256863726953,0.0,305468,2767835,-0.1992971171356957,-0.1370907261075905,-0.4384519028208025,2.44940303791832
8937,108,-0.7446934395575185,5,16,24,2,4,0,1.6666666666666667,0.3101819977129577,-0.8193256863726953,0.0,300188,2770178,-0.1039627472680649,-0.7052998706589939,1.5408272443285416,3.344150325733409
8938,804,-0.412549612746139,5,23,30,2,5,0,9.333333333333334,2.7307115519409044,0.6235204717284495,2.0,177741,2506474,2.149549390315157,4.975085241087618,0.1572534715639514,1.4422267715296049
8939,105,2.4558560117066954,5,4,4,2,4,1,54.16666666666666,-0.3401952762927477,-0.8193256863726953,0.0,305712,2772254,0.4485239718758007,-0.6404591874969718,-0.4384519028208025,4.159260420392183
8940,112,1.0391736661767683,5,2,5,2,4,1,37.66666666666666,-0.391329178577649,-0.8193256863726953,0.0,300459,2781532,0.3042494062007514,-0.270184759966478,-0.4384519028208025,1.9575262566587144
8941,221,0.2426773880034013,5,2,5,2,4,1,40.41666666666666,-0.8038476262243771,-0.8193256863726953,0.0,314695,2772973,-0.4878462484857943,0.4567134249551373,-0.4384519028208025,1.5827629947466348
8942,830,-0.3863770637303939,5,14,15,11,4,0,3.8333333333333335,-0.5757559497400438,-0.3296230823918999,1.0,185688,2505059,-1.0261884023674004,-0.6967682018218857,0.8127428978582868,1.301690548312575
8943,330,1.4616836861003613,5,3,9,2,4,2,12.583333333333334,1.758592870299868,3.288305935030885,2.0,280707,2767526,1.2643824962029429,0.8491701914621124,3.0396988314901807,1.4890721792686148
8944,407,-0.9842119184288796,5,12,20,2,4,0,24.58333333333333,0.0901338564195076,-0.2786445778765489,1.0,215608,2673338,-0.0855748124271271,-0.1268527235030606,0.4412277181344614,1.114308917356535
8945,242,-0.7466641916413487,5,11,15,2,4,0,26.25,-0.433270469215826,-0.8193256863726953,0.0,295812,2771636,-0.7331130101333785,-0.0312980325274495,-0.4384519028208025,1.9809489605282196
8946,235,-0.4489123920490055,5,6,7,11,4,2,0.8333333333333334,-0.705601589250017,0.1075562139064127,1.0,301745,2765617,-1.1993178811774596,-0.7735532213558592,0.9130946992779408,3.105238746264458
8947,231,1.853863350782568,1,18,19,2,4,0,25.58333333333333,-0.3275554352785025,0.972645987500247,1.0,300969,2759551,-0.353755769799572,0.9703198889490484,-0.4384519028208025,1.348535956051585
8948,106,0.7680029861541345,5,2,6,2,4,2,21.916666666666668,-0.031668247899582,-0.0700961503137497,1.0,303593,2769321,-0.6547521185804595,-0.4135167964298948,-0.4384519028208025,5.798849691257532
8949,106,0.8078986990706967,5,2,7,2,4,2,39.083333333333336,0.7594708919465807,-0.8193256863726953,0.0,305745,2768777,1.0674901477522871,0.9600818863445184,-0.4384519028208025,3.362888488829013
8950,811,0.1929038811056901,5,6,15,11,4,0,0.5,0.7215513689038454,0.6142516527256583,1.0,176817,2514442,0.3118874714423716,0.2741357118410227,-0.4384519028208025,1.273583303669169
8951,406,0.0307975054296587,5,6,14,11,4,0,7.5,0.1056463885733542,0.8058072454500074,1.0,221957,2673473,-0.1922248345045659,-0.3401444444307647,0.259740417694662,1.5827629947466348
8952,235,-0.0812229270426886,5,11,23,11,4,0,0.9166666666666666,-0.3338753557856252,0.6575061414053504,1.0,299161,2767036,-0.6329694880765794,-0.5022461523358198,-0.0690718678080337,2.4540875786922203
8953,330,-0.250250968574124,5,12,12,2,4,0,13.833333333333334,-0.2752724565377614,2.4525674216125566,2.0,280071,2766972,-0.3967552481968415,-0.2599467573619481,-0.4384519028208025,1.7701446257026745
8954,242,-0.4113239010842442,5,4,4,2,4,1,45.41666666666666,-1.1623594804466033,-0.8193256863726953,0.0,295102,2770753,-0.9585773804137988,-0.2258200820135153,-0.4384519028208025,1.9575262566587144
8955,807,0.4093020733350433,5,4,5,4,4,1,31.58333333333333,-0.2310330129879032,-0.8193256863726953,0.0,177312,2504433,-0.0077797034846985,-0.311136770384597,-0.4384519028208025,0.9503499902700004
8956,241,-0.3003128782158101,5,8,14,2,4,0,15.166666666666666,0.6750137724423061,0.6667749604081412,1.0,298725,2773644,0.6261797115697831,0.9754388902513133,-0.1245856302955022,1.9809489605282196
8957,300,-0.2620995146391027,5,14,14,2,4,0,23.58333333333333,0.0912829328753482,1.6585385937067867,1.0,252585,2741290,0.2974600148748665,0.6546481419760466,-0.4384519028208025,2.1331965356800016
8958,236,0.1077289373850297,5,3,5,2,4,1,38.66666666666666,-0.6435514606346319,-0.8193256863726953,0.0,294996,2764070,0.0244699053132536,-1.0619236280501148,-0.4384519028208025,1.6998765140941594
8959,243,0.1851891077043548,5,7,13,2,4,0,14.666666666666666,-0.2034551780477323,0.4860329898537152,1.0,292956,2772973,-0.2454083998906624,-0.3623267834072459,-0.0968287490517679,1.5359175870076247
8960,235,0.5023600253910248,5,4,4,2,0,1,48.333333333333336,-0.7078997421616978,-0.8193256863726953,0.0,301246,2765431,-0.4292877483000391,1.0436922409481786,-0.4384519028208025,2.051217072136734
8961,100,-0.1704835763029972,5,3,4,2,4,1,45.0,-1.0434300672671148,-0.8193256863726953,0.0,302589,2768660,-0.6768176403895847,-0.7581962174490645,-0.4384519028208025,3.034970634655944
8962,807,-0.8248694023826099,5,14,15,2,4,0,6.833333333333333,-0.0282210185320605,0.0812945600651713,1.0,180304,2507548,-0.465780726676669,-0.0688373754107252,0.6013635714636963,1.301690548312575
8963,310,-0.5167110704451633,5,3,10,4,4,2,11.333333333333334,-0.5160039740363396,-0.8193256863726953,0.0,259846,2736555,-1.268343359657287,-1.0858123007940177,0.1017397090764835,1.254845140573565
8964,221,-1.025357376569334,5,23,24,2,4,0,26.58333333333333,-0.3488133497115513,-0.8193256863726953,0.0,315896,2773317,-0.0957588994159541,-1.0295032864691038,1.9443695947182136,1.9341035527892092
8965,111,3.152853343208635,5,3,7,2,4,2,12.75,0.2981166949266325,0.569452360878835,1.0,303810,2776547,0.3970377543211754,1.13924693192379,-0.4384519028208025,3.4565793043070334
8966,242,0.0200545032165842,5,5,5,2,4,1,36.583333333333336,-0.5550725735349155,-0.8193256863726953,0.0,292202,2768966,-0.0850090298166368,0.4669514275596669,-0.4384519028208025,1.4890721792686148
8967,330,1.7331187353049722,5,5,19,2,4,0,21.75,5.137452188698768,2.3583344284175136,2.0,280701,2768438,6.147652207345497,3.900094967611989,-0.4384519028208025,1.27826784444307
8968,231,0.3483529601082951,1,4,4,7,4,1,41.0,-0.421205166429501,-0.8193256863726953,0.0,305492,2762734,0.0943440577088167,0.7024254874638522,-0.4384519028208025,1.7232992179636646
8969,800,0.5284364401587781,5,9,14,2,4,0,26.25,1.6568996039579869,1.3418539444447584,2.0,178585,2502668,1.8188494544835248,1.3388879827121205,1.4041779828209284,1.0768325911653271
8970,220,-1.4490450410308255,2,2,14,2,4,0,27.08333333333333,-1.5564927047998842,-0.8193256863726953,0.0,296748,2765476,-1.4790973820649571,-1.6420771089734696,-0.4384519028208025,2.0277943682672293
8971,708,-0.9113661920131566,5,12,22,11,4,0,0.5833333333333334,-0.5792031791075654,0.3253734604720031,1.0,165804,2543417,-0.8643745757671487,-0.9663689370745036,0.4561737311118569,1.6858228917724567
8972,114,0.4453764498939349,5,4,5,2,4,1,40.41666666666666,-0.1166999056317769,-0.8193256863726953,0.0,307978,2774893,0.2530460799513711,0.4806020976990399,-0.4384519028208025,2.5196711495268342
8973,600,-1.076524830062925,5,10,14,2,4,0,25.666666666666668,-0.8515342991417566,-0.2770997747094171,1.0,193036,2596963,-0.8844598584395577,-0.9015282539124816,-0.4384519028208025,0.8098137670529704
8974,802,-0.8019413842365856,5,3,12,4,4,0,35.0,0.2240012635249226,-0.8193256863726953,0.0,177104,2502366,0.5653580809420661,-0.1012577169917364,-0.4384519028208025,0.9269272864004954
8975,110,-0.4403564439777426,2,4,17,4,4,0,25.5,0.9869880302029936,-0.8193256863726953,0.0,306258,2768954,1.659864540935725,2.874588373391589,-0.1331262091397279,3.409733896568023
8977,110,-0.0159958397803092,5,2,4,2,4,1,49.583333333333336,-1.0440046054950352,-0.8193256863726953,0.0,308389,2770261,-0.8075134234128647,0.0250109817974643,-0.4384519028208025,3.0818160423949537
8978,402,-0.8381599621674646,5,7,14,11,4,0,27.0,-0.2861886828682458,-0.8193256863726953,1.0,214697,2667841,-0.4123142699853276,-0.3299064418262349,-0.4384519028208025,1.09088621348703
8979,262,-0.5514636010941687,5,9,9,2,4,2,23.166666666666668,-0.4551029218767948,-0.8193256863726953,0.0,327365,2746873,-0.8674863801248461,0.3236193910962499,-0.4384519028208025,1.2079997328345549
8980,334,-0.645891466184032,5,6,18,2,4,0,7.916666666666667,-0.4091398636431761,0.7254774807591514,1.0,278313,2758224,-0.758573227605446,-1.1250579774447154,0.6611476233732777,1.4047504453383968
8981,222,1.4576220141227112,1,6,10,2,4,2,24.5,-0.32066097654346,-0.8193256863726953,0.0,313277,2767684,-0.6165617923723581,-0.0022903584812817,-0.1309910644286711,1.301690548312575
8982,238,0.5384584355119141,5,4,5,2,4,1,28.416666666666668,0.2923713126474302,-0.8193256863726953,0.0,291169,2763182,0.7167049292482456,0.3492143976075744,-0.4384519028208025,1.2079997328345549
8983,104,-0.4312477239805275,5,12,12,2,4,0,37.083333333333336,1.0524853881859,-0.8193256863726953,0.0,304596,2771909,2.068076694404541,1.569243041314041,-0.4384519028208025,3.4565793043070334
8984,220,0.2639951574955643,5,5,21,11,5,0,0.3333333333333333,0.7646417359978627,1.1611119738903324,1.0,297221,2769630,0.3342358845567418,-0.1353843923401689,0.7486885565265928,2.566516557265844
8985,401,-0.1727427311308027,5,4,14,11,4,0,1.75,-0.0546497770163912,0.7671871662717114,1.0,218935,2671364,-0.2694541608365038,-0.3026051015474889,-0.4384519028208025,1.5124948831381198
